Track Name,Method Name,Estimate Label,Window Size (s),Window Raster (s),Measurement Index,SDR (dB)
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,35,5.143204147285143
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,36,4.316197118576933
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,37,0.2808868952095948
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,38,-5.198369181966218
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,39,0.2857217104671212
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,40,-0.12459869486382691
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,41,-3.32516675137656
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,42,0.16853145304608325
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,43,0.3008744699991976
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,44,-0.7812319024447019
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,45,4.551571135438143
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,46,3.8783643297022046
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,47,2.163542404814475
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,48,3.8794779862526303
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,49,3.700897692093008
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,50,5.1432916314938195
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,51,6.659783440937369
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,52,6.54060857774579
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,53,2.7782849645434555
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,54,0.6784157252146787
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,55,6.106019919485961
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,56,5.437527266377574
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,57,0.33718873811844363
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,58,-0.386967643136656
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,59,3.32490897019079
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,60,3.5914790010551645
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,61,1.0197373331023645
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,62,0.2134788273628295
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,63,-2.2608192079639187
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,64,0.6290378926949415
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,65,6.06127142016975
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,66,6.328862570613608
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,67,-0.3206142214948929
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,68,0.2695195944418834
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,69,-5.01325769085728
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,70,9.819884730645526
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,71,11.941995877801535
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,72,9.157978528540665
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,73,4.086010215002739
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,74,5.584936374837339
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,75,5.833863985309113
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,76,3.1035290936107796
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,77,-0.04471668043552098
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,78,2.3554754023338584
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,79,3.0956037687310927
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,80,5.761060434837005
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,81,9.495738099942413
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,82,7.230333065555389
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,83,2.4868757904651417
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,84,5.730550261743472
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,85,8.41539516611163
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,86,10.083702483812282
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,87,10.108044255248025
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,88,4.745843733382386
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,89,2.173606124213699
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,90,7.574346363606091
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,91,9.146087285720583
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,92,8.459210996609949
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,93,5.153940297483945
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,94,5.160451793143381
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,95,4.93126769591041
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,96,1.2597511107578698
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,97,0.6471215989481603
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,98,2.9887427093791903
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,99,3.6486425009449897
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,100,3.6878246776304384
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,101,3.9615169709412337
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,102,4.093848758708788
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,103,3.403830594866133
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,104,6.447800274929954
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,105,7.727091351473482
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,106,8.145333251169205
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,107,9.841455425614825
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,108,9.759651817828278
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,109,10.188395324668578
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,110,9.199852758662972
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,111,7.908814648529465
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,112,4.685460650861772
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,113,1.9165003093077793
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,114,3.920464645883994
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,115,4.725299940381529
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,116,1.5263453073475672
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,117,1.318202273798533
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.25,118,2.7398372291011563
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,0,6.663486810751503
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,1,6.616062950643071
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,2,11.174926556670101
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,3,12.20954231476949
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,4,12.656143952877613
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,5,11.827539208219829
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,6,9.407120774130302
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,7,9.130347913663043
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,8,8.338719016736075
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,9,1.4753799957470781
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,10,-2.179557026335009
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,11,6.272557280949159
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,12,5.89380852961182
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,13,6.948707416591287
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,14,9.026546843037673
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,15,8.270832468122324
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,16,6.495332780273616
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,17,5.338226316984279
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,18,6.120082124521723
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,19,7.369338008018337
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,20,7.410457356822413
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,21,7.7292670076019405
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,22,9.000155758612236
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,23,9.121429927953299
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,24,8.264422085681979
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,25,8.279684727302708
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,26,7.373304909068063
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,27,4.050443403788067
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,28,-0.949788285894304
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,29,7.609710998115248
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,30,9.446675510258897
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,31,8.438963361911107
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,32,8.164580354517941
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,33,7.432006347138661
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,34,8.692612838855796
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,35,8.813065635952345
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,36,5.543336634225233
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,37,4.86722879977448
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,38,5.920995125390721
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,39,5.503256544746391
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,40,5.668898243465918
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,41,5.897222790615805
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,42,7.217768155549214
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,43,10.220009984716917
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,44,9.627835349530505
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,45,9.275421958446477
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,46,9.691376562209017
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,47,7.899259934418252
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,48,2.2421591445877778
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,49,-1.3204222217375765
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,50,1.8543710874234862
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,51,2.1170139113843724
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,52,5.020172140185121
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,53,11.331981303147698
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,54,12.302373603550054
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,55,7.491767130905811
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,56,3.831769235563537
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,57,3.250949592833557
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,58,5.4034346279769245
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,59,3.957666427828441
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,60,3.894573347440657
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,61,9.091574903502984
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,62,9.510756211760004
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,63,8.095599111257597
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,64,5.360447900451129
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,65,4.8635581996075175
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,66,5.470247747171875
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,67,3.1472531198560914
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,68,5.008514883282458
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,69,5.756995493917328
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,70,3.433196900656595
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,71,3.7910425449991685
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,72,6.996603394228074
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,73,9.247443604263347
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,74,6.697903695480144
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,75,4.240201606021011
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,76,3.9690390972728853
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,77,3.8464298303854942
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,78,6.395151218371912
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,79,5.831833848249706
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,80,6.349206108657576
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,81,8.83993096509132
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,82,8.483015156467204
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,83,5.574889645482834
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,84,3.992173949348497
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,85,6.467772196842501
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,86,6.68878045336688
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,87,4.423511737989921
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,88,3.8855930074067224
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,89,3.84883575814029
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,90,-0.23913254963649708
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,91,-2.002619725333223
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,92,0.6875123160054784
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,93,-2.059342725843598
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,94,-3.203986713078621
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,95,-0.7833149389840286
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,96,1.0091702950006989
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,97,2.036335433428962
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,98,1.4940608687146917
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,99,1.8245794671084072
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,100,3.893609389095076
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,101,2.5779892502873114
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,102,-0.547863727705836
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,103,0.6195685207636601
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,104,2.4810230662073254
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,105,1.7777921514698056
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,106,2.960353972078888
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,107,3.808801546234837
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,108,-0.9277984066845081
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,109,0.20242792608215307
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,110,1.3497645707253967
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,111,5.91386232056077
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,112,9.061747434061488
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,113,7.8015694645772795
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,114,9.207137297463818
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,115,11.712742434559216
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,116,10.023844175689568
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,117,6.724196261510192
Sambasevam Shanmugam - Kaathaadi,2DFT,Vocals,0.5,0.25,118,4.309487587658151
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,0,-1.5206811488423284
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,1,-0.8604412954023668
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,2,5.627843976487257
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,3,7.379002824662976
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,4,9.767016242524981
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,5,10.336107468829542
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,6,8.249809351006798
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,7,5.824624005042152
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,8,3.797029316863412
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,9,0.14371211375433396
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,10,-1.6289525853891853
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,11,0.6160838041206245
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,12,3.0747708852695532
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,13,4.064616562074334
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,14,4.61429217630236
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,15,7.0115703392554
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,16,8.422657307903462
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,17,10.492804405948867
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,18,12.167467086306285
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,19,13.437702653668788
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,20,15.036300350477847
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,21,14.882614284128737
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,22,11.523468226581635
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,23,9.847482345850585
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,24,8.994299184060724
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,25,8.266032842520397
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,26,7.0530047636775715
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,27,5.255802029639294
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,28,2.5146049105811263
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,29,1.0613562273804482
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,30,4.02928668069198
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,31,6.355295770830564
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,32,7.167915091373084
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,33,8.361590552065216
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,34,8.054560687949849
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,35,5.520347751045209
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,36,3.8486062466293913
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,37,0.3690992403872201
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,38,0.8135088525373058
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,39,0.28266062689396815
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,40,-0.35991607453890295
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,41,1.670388450204251
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,42,2.8354836345429564
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,43,4.148154499610718
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,44,5.241756314542476
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,45,3.8884746542519637
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,46,1.9525444889975492
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,47,-0.4486180472004557
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,48,-2.121455171039112
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,49,1.7070410643770706
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,50,2.9770124834850047
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,51,2.9443835380945456
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,52,2.732517535911988
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,53,1.0864085119046094
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,54,1.6333773152498787
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,55,3.9055446538849994
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,56,6.330653801390691
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,57,7.9998895295514885
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,58,7.905707477735446
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,59,6.671460851166765
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,60,3.800890481475647
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,61,3.8752813984841046
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,62,5.817043727193591
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,63,6.808805468105204
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,64,7.4494227901596
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,65,7.305824678719182
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,66,5.652731775350456
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,67,3.9865997680738103
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,68,2.6541862304967085
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,69,4.8413299300179435
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,70,5.143204147285143
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,71,4.647729999399687
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,72,4.316197118576933
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,73,1.3344334141253582
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,74,0.2808868952095948
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,75,-5.205400307378721
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,76,-5.198369181966218
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,77,-0.6405460696822207
Sambasevam Shanmugam - Kaathaadi,2DFT,Accomp,0.5,0.125,78,0.2857217104671212
